Date,Actual Price,Predicted Price
2017-04-17 15:03:05.268265,26.57,26.86
2017-04-18 15:03:05.268265,23.55,23.8
2017-04-19 15:03:05.268265,23.25,23.53
2017-04-20 15:03:05.268265,23.71,23.29
2017-04-21 15:03:05.268265,24.59,24.36
2017-04-22 15:03:05.268265,24.84,25.04
2017-04-23 15:03:05.268265,24.15,23.94
2017-04-24 15:03:05.268265,22.27,22.03
2017-04-25 15:03:05.268265,22.92,23.01
2017-04-26 15:03:05.268265,25.01,24.59
2017-04-27 15:03:05.268265,24.24,24.07
2017-04-28 15:03:05.268265,22.28,22.44
2017-04-29 15:03:05.268265,22.89,23.01
2017-04-30 15:03:05.268265,21.58,21.59
2017-05-01 15:03:05.268265,21.07,21.33
2017-05-02 15:03:05.268265,19.74,19.66
2017-05-03 15:03:05.268265,18.71,18.81
2017-05-04 15:03:05.268265,19.78,20.0
2017-05-05 15:03:05.268265,19.1,18.82
2017-05-06 15:03:05.268265,16.25,16.47
2017-05-07 15:03:05.268265,16.85,16.55
2017-05-08 15:03:05.268265,15.97,16.19
2017-05-09 15:03:05.268265,17.79,17.77
2017-05-10 15:03:05.268265,18.86,18.49
2017-05-11 15:03:05.268265,20.02,19.91
2017-05-12 15:03:05.268265,20.49,20.47
2017-05-13 15:03:05.268265,19.86,19.79
2017-05-14 15:03:05.268265,19.54,19.19
2017-05-15 15:03:05.268265,19.31,19.38
2017-05-16 15:03:05.268265,20.21,20.02
2017-05-17 15:03:05.268265,19.56,19.82
2017-05-18 15:03:05.268265,19.35,19.7
2017-05-19 15:03:05.268265,19.09,19.45
2017-05-20 15:03:05.268265,18.46,18.76
2017-05-21 15:03:05.268265,19.01,18.81
2017-05-22 15:03:05.268265,18.12,18.44
2017-05-23 15:03:05.268265,18.72,18.35
2017-05-24 15:03:05.268265,16.57,16.38
2017-05-25 15:03:05.268265,13.33,13.44
2017-05-26 15:03:05.268265,13.38,13.47
2017-05-27 15:03:05.268265,13.8,13.79
2017-05-28 15:03:05.268265,12.71,12.78
2017-05-29 15:03:05.268265,14.63,14.74
2017-05-30 15:03:05.268265,14.68,14.51
2017-05-31 15:03:05.268265,14.52,14.62
2017-06-01 15:03:05.268265,14.12,14.2
2017-06-02 15:03:05.268265,13.76,13.86
2017-06-03 15:03:05.268265,13.96,13.84
2017-06-04 15:03:05.268265,14.01,13.95
2017-06-05 15:03:05.268265,16.58,16.9
2017-06-06 15:03:05.268265,17.01,16.98
2017-06-07 15:03:05.268265,14.89,14.69
2017-06-08 15:03:05.268265,13.97,14.07
2017-06-09 15:03:05.268265,11.13,11.19
2017-06-10 15:03:05.268265,11.29,11.38
2017-06-11 15:03:05.268265,11.86,11.91
2017-06-12 15:03:05.268265,11.77,11.79
2017-06-13 15:03:05.268265,11.84,12.01
2017-06-14 15:03:05.268265,14.26,14.06
2017-06-15 15:03:05.268265,13.78,14.03
2017-06-16 15:03:05.268265,11.63,11.84
2017-06-17 15:03:05.268265,13.41,13.27
2017-06-18 15:03:05.268265,14.33,14.42
2017-06-19 15:03:05.268265,13.64,13.59
2017-06-20 15:03:05.268265,10.88,10.76
2017-06-21 15:03:05.268265,11.81,11.69
2017-06-22 15:03:05.268265,11.42,11.5
2017-06-23 15:03:05.268265,11.0,11.08
2017-06-24 15:03:05.268265,10.34,10.15
2017-06-25 15:03:05.268265,10.92,10.73
2017-06-26 15:03:05.268265,12.4,12.46
2017-06-27 15:03:05.268265,10.81,10.82
2017-06-28 15:03:05.268265,11.56,11.57
2017-06-29 15:03:05.268265,11.79,11.94
2017-06-30 15:03:05.268265,10.59,10.66
2017-07-01 15:03:05.268265,13.15,13.17
2017-07-02 15:03:05.268265,13.11,12.94
2017-07-03 15:03:05.268265,13.33,13.23
2017-07-04 15:03:05.268265,14.99,15.14
2017-07-05 15:03:05.268265,14.25,14.21
2017-07-06 15:03:05.268265,13.75,13.81
2017-07-07 15:03:05.268265,13.29,13.4
2017-07-08 15:03:05.268265,11.5,11.36
2017-07-09 15:03:05.268265,10.6,10.72
2017-07-10 15:03:05.268265,11.53,11.34
2017-07-11 15:03:05.268265,10.77,10.74
2017-07-12 15:03:05.268265,13.45,13.38
2017-07-13 15:03:05.268265,13.54,13.51
2017-07-14 15:03:05.268265,14.61,14.78
2017-07-15 15:03:05.268265,14.73,14.8
2017-07-16 15:03:05.268265,17.78,18.13
2017-07-17 15:03:05.268265,18.45,18.41
2017-07-18 15:03:05.268265,18.46,18.82
2017-07-19 15:03:05.268265,19.54,19.71
2017-07-20 15:03:05.268265,22.12,22.02
2017-07-21 15:03:05.268265,20.26,20.36
2017-07-22 15:03:05.268265,23.05,23.08
2017-07-23 15:03:05.268265,23.73,23.44
2017-07-24 15:03:05.268265,25.41,25.35
2017-07-25 15:03:05.268265,28.06,28.49
2017-07-26 15:03:05.268265,27.7,27.65
2017-07-27 15:03:05.268265,27.47,26.96
2017-07-28 15:03:05.268265,26.9,26.89
2017-07-29 15:03:05.268265,27.84,28.11
2017-07-30 15:03:05.268265,27.01,27.18
2017-07-31 15:03:05.268265,24.67,24.65
2017-08-01 15:03:05.268265,23.38,23.65
2017-08-02 15:03:05.268265,22.68,22.5
2017-08-03 15:03:05.268265,20.58,20.46
2017-08-04 15:03:05.268265,22.8,22.66
2017-08-05 15:03:05.268265,21.38,21.75
2017-08-06 15:03:05.268265,18.82,18.96
2017-08-07 15:03:05.268265,19.34,19.3
2017-08-08 15:03:05.268265,18.79,18.86
2017-08-09 15:03:05.268265,20.22,20.25
2017-08-10 15:03:05.268265,22.14,21.81
2017-08-11 15:03:05.268265,24.02,23.64
2017-08-12 15:03:05.268265,23.94,24.06
2017-08-13 15:03:05.268265,23.17,23.31
2017-08-14 15:03:05.268265,21.85,21.75
2017-08-15 15:03:05.268265,22.33,22.71
2017-08-16 15:03:05.268265,20.41,20.7
2017-08-17 15:03:05.268265,18.15,17.92
2017-08-18 15:03:05.268265,18.31,17.99
2017-08-19 15:03:05.268265,17.39,17.67
2017-08-20 15:03:05.268265,17.37,17.7
2017-08-21 15:03:05.268265,20.89,20.54
2017-08-22 15:03:05.268265,20.6,20.37
2017-08-23 15:03:05.268265,18.77,19.0
2017-08-24 15:03:05.268265,21.44,21.84
2017-08-25 15:03:05.268265,21.65,21.32
2017-08-26 15:03:05.268265,23.38,23.6
2017-08-27 15:03:05.268265,23.65,23.3
2017-08-28 15:03:05.268265,24.68,24.99
2017-08-29 15:03:05.268265,25.55,25.72
2017-08-30 15:03:05.268265,24.95,24.68
2017-08-31 15:03:05.268265,27.02,27.13
2017-09-01 15:03:05.268265,26.24,26.02
2017-09-02 15:03:05.268265,26.78,27.13
2017-09-03 15:03:05.268265,25.86,26.02
2017-09-04 15:03:05.268265,26.32,26.45
2017-09-05 15:03:05.268265,24.28,23.87
2017-09-06 15:03:05.268265,24.45,24.09
2017-09-07 15:03:05.268265,25.16,25.3
2017-09-08 15:03:05.268265,26.64,26.85
2017-09-09 15:03:05.268265,27.52,27.89
2017-09-10 15:03:05.268265,29.26,29.69
2017-09-11 15:03:05.268265,27.89,27.36
2017-09-12 15:03:05.268265,26.4,26.8
2017-09-13 15:03:05.268265,26.5,26.47
2017-09-14 15:03:05.268265,27.95,27.67
2017-09-15 15:03:05.268265,28.51,29.04
2017-09-16 15:03:05.268265,22.85,22.52
2017-09-17 15:03:05.268265,24.1,24.18
2017-09-18 15:03:05.268265,24.86,24.41
2017-09-19 15:03:05.268265,26.32,26.11
2017-09-20 15:03:05.268265,25.29,25.05
2017-09-21 15:03:05.268265,24.8,24.54
2017-09-22 15:03:05.268265,25.82,26.18
2017-09-23 15:03:05.268265,24.37,23.89
2017-09-24 15:03:05.268265,24.81,24.49
2017-09-25 15:03:05.268265,26.05,26.51
2017-09-26 15:03:05.268265,27.45,27.87
2017-09-27 15:03:05.268265,26.57,26.75
2017-09-28 15:03:05.268265,24.2,24.41
2017-09-29 15:03:05.268265,23.67,23.73
2017-09-30 15:03:05.268265,22.69,22.27
2017-10-01 15:03:05.268265,21.18,21.11
2017-10-02 15:03:05.268265,21.97,21.8
2017-10-03 15:03:05.268265,21.58,21.37
2017-10-04 15:03:05.268265,21.01,20.87
2017-10-05 15:03:05.268265,21.94,22.24
2017-10-06 15:03:05.268265,22.05,22.12
2017-10-07 15:03:05.268265,22.72,22.83
2017-10-08 15:03:05.268265,21.85,22.22
2017-10-09 15:03:05.268265,18.93,18.94
2017-10-10 15:03:05.268265,17.17,17.22
2017-10-11 15:03:05.268265,15.4,15.2
2017-10-12 15:03:05.268265,14.04,14.01
2017-10-13 15:03:05.268265,13.3,13.35
2017-10-14 15:03:05.268265,13.54,13.37
2017-10-15 15:03:05.268265,13.09,13.2
2017-10-16 15:03:05.268265,15.72,15.92
2017-10-17 15:03:05.268265,14.85,15.15
2017-10-18 15:03:05.268265,13.15,13.34
2017-10-19 15:03:05.268265,15.27,15.07
2017-10-20 15:03:05.268265,13.15,12.97
2017-10-21 15:03:05.268265,13.22,13.06
2017-10-22 15:03:05.268265,12.25,12.36
2017-10-23 15:03:05.268265,13.1,12.85
2017-10-24 15:03:05.268265,13.31,13.54
2017-10-25 15:03:05.268265,11.54,11.7
2017-10-26 15:03:05.268265,10.3,10.18
2017-10-27 15:03:05.268265,11.3,11.41
2017-10-28 15:03:05.268265,13.79,14.06
2017-10-29 15:03:05.268265,15.56,15.51
2017-10-30 15:03:05.268265,14.85,14.99
2017-10-31 15:03:05.268265,15.38,15.14
2017-11-01 15:03:05.268265,15.92,16.11
2017-11-02 15:03:05.268265,15.86,15.57
2017-11-03 15:03:05.268265,14.98,14.97
2017-11-04 15:03:05.268265,16.24,16.56
2017-11-05 15:03:05.268265,14.58,14.78
2017-11-06 15:03:05.268265,12.62,12.58
2017-11-07 15:03:05.268265,14.76,15.04
2017-11-08 15:03:05.268265,12.86,13.05
2017-11-09 15:03:05.268265,12.24,12.28
2017-11-10 15:03:05.268265,10.39,10.32
2017-11-11 15:03:05.268265,10.12,10.2
2017-11-12 15:03:05.268265,10.24,10.13
2017-11-13 15:03:05.268265,11.28,11.29
2017-11-14 15:03:05.268265,11.61,11.78
2017-11-15 15:03:05.268265,10.83,10.66
2017-11-16 15:03:05.268265,11.14,11.27
2017-11-17 15:03:05.268265,12.04,12.12
2017-11-18 15:03:05.268265,11.89,12.08
2017-11-19 15:03:05.268265,14.98,14.91
2017-11-20 15:03:05.268265,14.52,14.64
2017-11-21 15:03:05.268265,13.2,13.11
2017-11-22 15:03:05.268265,17.52,17.56
2017-11-23 15:03:05.268265,13.78,13.79
2017-11-24 15:03:05.268265,11.31,11.22
2017-11-25 15:03:05.268265,10.5,10.5
2017-11-26 15:03:05.268265,12.13,11.94
2017-11-27 15:03:05.268265,13.89,14.02
2017-11-28 15:03:05.268265,15.66,15.69
2017-11-29 15:03:05.268265,18.24,18.42
2017-11-30 15:03:05.268265,17.99,17.89
2017-12-01 15:03:05.268265,18.3,18.66
2017-12-02 15:03:05.268265,17.18,17.11
2017-12-03 15:03:05.268265,15.94,16.09
2017-12-04 15:03:05.268265,16.67,16.88
2017-12-05 15:03:05.268265,16.14,16.38
2017-12-06 15:03:05.268265,17.41,17.6
2017-12-07 15:03:05.268265,17.79,17.97
2017-12-08 15:03:05.268265,16.77,16.51
2017-12-09 15:03:05.268265,15.81,15.67
2017-12-10 15:03:05.268265,16.36,16.54
2017-12-11 15:03:05.268265,16.38,16.4
2017-12-12 15:03:05.268265,14.27,14.05
2017-12-13 15:03:05.268265,15.89,16.18
2017-12-14 15:03:05.268265,14.99,14.85
2017-12-15 15:03:05.268265,16.49,16.55
2017-12-16 15:03:05.268265,14.48,14.64
2017-12-17 15:03:05.268265,12.55,12.47
2017-12-18 15:03:05.268265,14.98,15.24
2017-12-19 15:03:05.268265,16.08,16.01
2017-12-20 15:03:05.268265,18.24,18.29
2017-12-21 15:03:05.268265,19.7,19.66
2017-12-22 15:03:05.268265,17.47,17.13
2017-12-23 15:03:05.268265,16.15,16.01
2017-12-24 15:03:05.268265,17.81,17.66
2017-12-25 15:03:05.268265,17.33,17.4
2017-12-26 15:03:05.268265,14.42,14.7
2017-12-27 15:03:05.268265,13.62,13.67
2017-12-28 15:03:05.268265,14.43,14.18
2017-12-29 15:03:05.268265,15.51,15.4
2017-12-30 15:03:05.268265,19.29,19.07
2017-12-31 15:03:05.268265,19.85,20.12
2018-01-01 15:03:05.268265,20.3,20.45
2018-01-02 15:03:05.268265,15.77,15.9
2018-01-03 15:03:05.268265,15.72,15.53
2018-01-04 15:03:05.268265,16.49,16.59
2018-01-05 15:03:05.268265,15.49,15.27
2018-01-06 15:03:05.268265,15.69,15.77
2018-01-07 15:03:05.268265,14.39,14.58
2018-01-08 15:03:05.268265,15.54,15.74
2018-01-09 15:03:05.268265,16.19,16.04
2018-01-10 15:03:05.268265,17.2,17.04
2018-01-11 15:03:05.268265,18.76,18.96
2018-01-12 15:03:05.268265,18.6,18.49
2018-01-13 15:03:05.268265,16.26,16.56
2018-01-14 15:03:05.268265,13.8,13.65
2018-01-15 15:03:05.268265,14.76,14.83
2018-01-16 15:03:05.268265,13.86,14.06
2018-01-17 15:03:05.268265,14.78,14.97
2018-01-18 15:03:05.268265,17.18,17.0
2018-01-19 15:03:05.268265,18.11,18.23
2018-01-20 15:03:05.268265,18.62,18.3
2018-01-21 15:03:05.268265,18.41,18.22
2018-01-22 15:03:05.268265,19.64,19.63
2018-01-23 15:03:05.268265,22.44,22.7
2018-01-24 15:03:05.268265,20.9,20.51
2018-01-25 15:03:05.268265,20.02,19.96
2018-01-26 15:03:05.268265,21.09,20.84
2018-01-27 15:03:05.268265,21.41,21.66
2018-01-28 15:03:05.268265,21.54,21.68
2018-01-29 15:03:05.268265,23.5,23.7
2018-01-30 15:03:05.268265,21.08,21.36
2018-01-31 15:03:05.268265,21.61,21.26
2018-02-01 15:03:05.268265,19.57,19.83
2018-02-02 15:03:05.268265,20.08,19.74
2018-02-03 15:03:05.268265,20.75,21.04
2018-02-04 15:03:05.268265,21.72,21.79
2018-02-05 15:03:05.268265,21.9,21.54
2018-02-06 15:03:05.268265,19.14,19.09
2018-02-07 15:03:05.268265,19.73,19.57
2018-02-08 15:03:05.268265,18.58,18.55
2018-02-09 15:03:05.268265,17.48,17.13
2018-02-10 15:03:05.268265,19.45,19.37
2018-02-11 15:03:05.268265,20.88,20.53
2018-02-12 15:03:05.268265,20.45,20.34
2018-02-13 15:03:05.268265,20.52,20.24
2018-02-14 15:03:05.268265,18.35,18.64
2018-02-15 15:03:05.268265,18.76,18.68
2018-02-16 15:03:05.268265,19.88,20.01
2018-02-17 15:03:05.268265,19.39,19.09
2018-02-18 15:03:05.268265,21.27,21.51
2018-02-19 15:03:05.268265,20.89,20.79
2018-02-20 15:03:05.268265,20.92,21.27
2018-02-21 15:03:05.268265,21.6,21.88
2018-02-22 15:03:05.268265,21.66,21.94
2018-02-23 15:03:05.268265,20.68,21.04
2018-02-24 15:03:05.268265,21.51,21.44
2018-02-25 15:03:05.268265,23.53,23.8
2018-02-26 15:03:05.268265,24.43,24.57
2018-02-27 15:03:05.268265,23.38,23.2
2018-02-28 15:03:05.268265,25.64,25.23
2018-03-01 15:03:05.268265,25.78,25.39
2018-03-02 15:03:05.268265,28.94,29.3
2018-03-03 15:03:05.268265,28.62,28.27
2018-03-04 15:03:05.268265,26.79,26.94
2018-03-05 15:03:05.268265,26.0,25.94
2018-03-06 15:03:05.268265,27.39,26.96
2018-03-07 15:03:05.268265,26.22,25.8
2018-03-08 15:03:05.268265,23.58,23.69
2018-03-09 15:03:05.268265,24.18,24.42
2018-03-10 15:03:05.268265,21.69,21.75
2018-03-11 15:03:05.268265,21.85,21.66
2018-03-12 15:03:05.268265,22.8,22.95
2018-03-13 15:03:05.268265,24.19,24.05
2018-03-14 15:03:05.268265,22.91,23.35
2018-03-15 15:03:05.268265,23.62,23.71
2018-03-16 15:03:05.268265,25.08,24.86
2018-03-17 15:03:05.268265,25.48,25.87
2018-03-18 15:03:05.268265,22.54,22.14
2018-03-19 15:03:05.268265,22.08,22.41
2018-03-20 15:03:05.268265,20.7,20.97
2018-03-21 15:03:05.268265,18.7,18.62
2018-03-22 15:03:05.268265,20.16,20.51
2018-03-23 15:03:05.268265,18.59,18.48
2018-03-24 15:03:05.268265,19.82,19.81
2018-03-25 15:03:05.268265,18.6,18.48
2018-03-26 15:03:05.268265,21.45,21.59
2018-03-27 15:03:05.268265,22.24,21.8
2018-03-28 15:03:05.268265,20.4,20.74
2018-03-29 15:03:05.268265,19.7,19.59
2018-03-30 15:03:05.268265,20.84,20.89
2018-03-31 15:03:05.268265,23.32,23.55
2018-04-01 15:03:05.268265,19.95,20.33
2018-04-02 15:03:05.268265,20.87,21.2
2018-04-03 15:03:05.268265,21.63,21.3
2018-04-04 15:03:05.268265,22.05,21.93
2018-04-05 15:03:05.268265,23.4,23.17
2018-04-06 15:03:05.268265,24.29,24.51
2018-04-07 15:03:05.268265,24.43,24.1
2018-04-08 15:03:05.268265,21.25,21.54
2018-04-09 15:03:05.268265,19.48,19.56
2018-04-10 15:03:05.268265,19.93,20.21
2018-04-11 15:03:05.268265,21.71,21.39
2018-04-12 15:03:05.268265,22.72,23.1
2018-04-13 15:03:05.268265,22.4,21.97
2018-04-14 15:03:05.268265,20.4,20.6
2018-04-15 15:03:05.268265,21.06,20.91
2018-04-16 15:03:05.268265,21.6,21.89
2018-04-17 15:03:05.268265,20.85,20.8
2018-04-18 15:03:05.268265,21.18,21.35
2018-04-19 15:03:05.268265,20.21,20.45
2018-04-20 15:03:05.268265,20.39,20.63
2018-04-21 15:03:05.268265,19.46,19.54
2018-04-22 15:03:05.268265,21.18,21.35
2018-04-23 15:03:05.268265,19.33,19.36
2018-04-24 15:03:05.268265,19.73,19.78
2018-04-25 15:03:05.268265,17.1,17.27
2018-04-26 15:03:05.268265,17.48,17.53
2018-04-27 15:03:05.268265,14.77,14.77
2018-04-28 15:03:05.268265,13.04,12.85
2018-04-29 15:03:05.268265,14.99,14.96
2018-04-30 15:03:05.268265,16.66,16.5
2018-05-01 15:03:05.268265,14.6,14.77
2018-05-02 15:03:05.268265,14.58,14.31
2018-05-03 15:03:05.268265,15.3,15.5
2018-05-04 15:03:05.268265,14.43,14.19
2018-05-05 15:03:05.268265,16.02,16.17
2018-05-06 15:03:05.268265,15.53,15.37
2018-05-07 15:03:05.268265,14.69,14.86
2018-05-08 15:03:05.268265,16.64,16.66
2018-05-09 15:03:05.268265,16.4,16.57
2018-05-10 15:03:05.268265,14.28,14.03
2018-05-11 15:03:05.268265,13.61,13.81
2018-05-12 15:03:05.268265,15.15,15.01
2018-05-13 15:03:05.268265,15.71,15.42
2018-05-14 15:03:05.268265,13.23,13.37
2018-05-15 15:03:05.268265,14.97,14.85
2018-05-16 15:03:05.268265,17.57,17.64
2018-05-17 15:03:05.268265,20.22,20.19
2018-05-18 15:03:05.268265,19.81,19.48
2018-05-19 15:03:05.268265,21.74,21.92
2018-05-20 15:03:05.268265,20.9,21.28
2018-05-21 15:03:05.268265,19.14,18.91
2018-05-22 15:03:05.268265,17.31,17.2
2018-05-23 15:03:05.268265,15.74,15.46
2018-05-24 15:03:05.268265,14.48,14.48
2018-05-25 15:03:05.268265,16.85,16.94
2018-05-26 15:03:05.268265,16.38,16.54
2018-05-27 15:03:05.268265,14.6,14.59
2018-05-28 15:03:05.268265,14.99,14.91
2018-05-29 15:03:05.268265,16.32,16.27
2018-05-30 15:03:05.268265,17.96,17.65
2018-05-31 15:03:05.268265,18.14,18.25
2018-06-01 15:03:05.268265,17.54,17.68
2018-06-02 15:03:05.268265,19.35,19.64
2018-06-03 15:03:05.268265,18.91,18.95
2018-06-04 15:03:05.268265,18.23,17.89
2018-06-05 15:03:05.268265,15.25,15.47
2018-06-06 15:03:05.268265,14.02,13.77
2018-06-07 15:03:05.268265,15.52,15.76
2018-06-08 15:03:05.268265,16.6,16.39
2018-06-09 15:03:05.268265,16.43,16.46
2018-06-10 15:03:05.268265,15.99,16.07
2018-06-11 15:03:05.268265,16.11,16.22
2018-06-12 15:03:05.268265,19.08,19.35
2018-06-13 15:03:05.268265,18.53,18.25
2018-06-14 15:03:05.268265,20.21,20.52
2018-06-15 15:03:05.268265,21.03,20.69
2018-06-16 15:03:05.268265,20.86,20.79
2018-06-17 15:03:05.268265,21.97,21.86
2018-06-18 15:03:05.268265,22.26,22.16
2018-06-19 15:03:05.268265,19.37,19.01
2018-06-20 15:03:05.268265,18.95,18.61
2018-06-21 15:03:05.268265,17.82,17.96
2018-06-22 15:03:05.268265,17.28,17.16
2018-06-23 15:03:05.268265,19.04,18.73
2018-06-24 15:03:05.268265,17.47,17.36
2018-06-25 15:03:05.268265,17.79,17.65
2018-06-26 15:03:05.268265,14.4,14.49
2018-06-27 15:03:05.268265,15.67,15.82
2018-06-28 15:03:05.268265,12.87,13.07
2018-06-29 15:03:05.268265,10.05,10.08
2018-06-30 15:03:05.268265,12.47,12.38
2018-07-01 15:03:05.268265,10.25,10.43
2018-07-02 15:03:05.268265,10.04,9.89
2018-07-03 15:03:05.268265,11.2,11.09
2018-07-04 15:03:05.268265,11.98,11.82
2018-07-05 15:03:05.268265,10.76,10.95
2018-07-06 15:03:05.268265,13.63,13.74
2018-07-07 15:03:05.268265,11.62,11.6
2018-07-08 15:03:05.268265,12.08,11.89
2018-07-09 15:03:05.268265,13.02,13.06
2018-07-10 15:03:05.268265,11.68,11.55
2018-07-11 15:03:05.268265,12.06,12.27
2018-07-12 15:03:05.268265,11.25,11.15
2018-07-13 15:03:05.268265,14.42,14.14
2018-07-14 15:03:05.268265,11.88,11.78
2018-07-15 15:03:05.268265,12.46,12.63
2018-07-16 15:03:05.268265,13.5,13.7
2018-07-17 15:03:05.268265,13.08,13.21
2018-07-18 15:03:05.268265,12.94,12.76
2018-07-19 15:03:05.268265,12.19,12.29
2018-07-20 15:03:05.268265,14.51,14.62
2018-07-21 15:03:05.268265,15.03,14.88
2018-07-22 15:03:05.268265,17.32,17.57
2018-07-23 15:03:05.268265,18.87,18.81
2018-07-24 15:03:05.268265,19.51,19.55
2018-07-25 15:03:05.268265,20.14,19.89
2018-07-26 15:03:05.268265,21.13,21.14
2018-07-27 15:03:05.268265,22.79,23.03
2018-07-28 15:03:05.268265,21.09,20.85
2018-07-29 15:03:05.268265,20.67,20.39
2018-07-30 15:03:05.268265,19.88,20.0
2018-07-31 15:03:05.268265,20.32,20.7
2018-08-01 15:03:05.268265,21.03,20.87
2018-08-02 15:03:05.268265,19.21,19.49
2018-08-03 15:03:05.268265,17.96,18.25
2018-08-04 15:03:05.268265,18.97,18.7
2018-08-05 15:03:05.268265,17.68,17.81
2018-08-06 15:03:05.268265,17.44,17.66
2018-08-07 15:03:05.268265,19.99,20.13
2018-08-08 15:03:05.268265,20.75,20.57
2018-08-09 15:03:05.268265,20.58,20.56
2018-08-10 15:03:05.268265,21.0,20.81
2018-08-11 15:03:05.268265,16.82,16.6
2018-08-12 15:03:05.268265,17.31,17.02
2018-08-13 15:03:05.268265,18.05,17.9
2018-08-14 15:03:05.268265,17.88,17.53
2018-08-15 15:03:05.268265,16.74,16.79
2018-08-16 15:03:05.268265,17.29,17.59
2018-08-17 15:03:05.268265,18.56,18.74
2018-08-18 15:03:05.268265,18.73,18.36
2018-08-19 15:03:05.268265,18.18,18.49
2018-08-20 15:03:05.268265,17.57,17.51
2018-08-21 15:03:05.268265,14.99,14.7
2018-08-22 15:03:05.268265,14.92,15.07
2018-08-23 15:03:05.268265,12.31,12.54
2018-08-24 15:03:05.268265,11.05,10.96
2018-08-25 15:03:05.268265,11.97,11.91
2018-08-26 15:03:05.268265,11.61,11.49
2018-08-27 15:03:05.268265,11.04,10.91
2018-08-28 15:03:05.268265,11.27,11.19
2018-08-29 15:03:05.268265,10.2,10.34
2018-08-30 15:03:05.268265,15.0,15.19
2018-08-31 15:03:05.268265,16.93,17.24
2018-09-01 15:03:05.268265,20.53,20.5
2018-09-02 15:03:05.268265,20.43,20.06
2018-09-03 15:03:05.268265,20.63,20.58
2018-09-04 15:03:05.268265,19.79,19.7
2018-09-05 15:03:05.268265,19.39,19.08
2018-09-06 15:03:05.268265,19.22,19.09
2018-09-07 15:03:05.268265,18.77,18.69
2018-09-08 15:03:05.268265,19.18,19.44
2018-09-09 15:03:05.268265,19.84,20.17
2018-09-10 15:03:05.268265,18.26,18.08
2018-09-11 15:03:05.268265,18.25,18.01
2018-09-12 15:03:05.268265,17.9,18.12
2018-09-13 15:03:05.268265,18.54,18.91
2018-09-14 15:03:05.268265,19.94,19.61
2018-09-15 15:03:05.268265,18.93,19.24
2018-09-16 15:03:05.268265,18.26,18.55
2018-09-17 15:03:05.268265,17.08,17.37
2018-09-18 15:03:05.268265,16.19,15.89
2018-09-19 15:03:05.268265,20.05,20.2
2018-09-20 15:03:05.268265,18.69,18.97
2018-09-21 15:03:05.268265,16.93,17.21
2018-09-22 15:03:05.268265,20.66,20.7
2018-09-23 15:03:05.268265,21.69,21.58
2018-09-24 15:03:05.268265,21.54,21.55
2018-09-25 15:03:05.268265,19.02,18.65
2018-09-26 15:03:05.268265,15.86,16.17
2018-09-27 15:03:05.268265,18.64,18.85
2018-09-28 15:03:05.268265,17.77,17.45
2018-09-29 15:03:05.268265,17.56,17.22
2018-09-30 15:03:05.268265,14.35,14.49
2018-10-01 15:03:05.268265,14.87,14.6
2018-10-02 15:03:05.268265,13.88,14.12
2018-10-03 15:03:05.268265,12.07,12.1
2018-10-04 15:03:05.268265,11.19,11.15
2018-10-05 15:03:05.268265,11.02,10.83
2018-10-06 15:03:05.268265,13.88,13.82
2018-10-07 15:03:05.268265,15.77,15.47
2018-10-08 15:03:05.268265,17.21,16.88
2018-10-09 15:03:05.268265,15.54,15.57
2018-10-10 15:03:05.268265,15.17,15.0
2018-10-11 15:03:05.268265,14.42,14.64
2018-10-12 15:03:05.268265,13.82,13.55
2018-10-13 15:03:05.268265,11.9,11.97
2018-10-14 15:03:05.268265,11.53,11.36
2018-10-15 15:03:05.268265,10.24,10.36
2018-10-16 15:03:05.268265,10.52,10.62
2018-10-17 15:03:05.268265,11.36,11.54
2018-10-18 15:03:05.268265,12.54,12.29
2018-10-19 15:03:05.268265,14.8,14.94
2018-10-20 15:03:05.268265,14.78,14.72
2018-10-21 15:03:05.268265,15.13,15.1
2018-10-22 15:03:05.268265,17.4,17.34
2018-10-23 15:03:05.268265,14.65,14.48
2018-10-24 15:03:05.268265,16.82,17.07
2018-10-25 15:03:05.268265,16.98,17.13
2018-10-26 15:03:05.268265,18.18,18.22
2018-10-27 15:03:05.268265,19.03,19.09
2018-10-28 15:03:05.268265,18.51,18.46
2018-10-29 15:03:05.268265,15.25,15.18
2018-10-30 15:03:05.268265,15.26,15.05
2018-10-31 15:03:05.268265,14.05,14.25
2018-11-01 15:03:05.268265,15.09,15.15
2018-11-02 15:03:05.268265,13.21,13.3
2018-11-03 15:03:05.268265,14.96,14.78
2018-11-04 15:03:05.268265,16.91,16.99
2018-11-05 15:03:05.268265,17.54,17.42
2018-11-06 15:03:05.268265,16.2,15.92
2018-11-07 15:03:05.268265,17.18,16.95
2018-11-08 15:03:05.268265,18.5,18.28
2018-11-09 15:03:05.268265,18.74,18.48
2018-11-10 15:03:05.268265,17.65,17.71
2018-11-11 15:03:05.268265,17.41,17.66
2018-11-12 15:03:05.268265,16.6,16.86
2018-11-13 15:03:05.268265,18.26,18.45
2018-11-14 15:03:05.268265,18.69,18.81
2018-11-15 15:03:05.268265,17.31,17.09
2018-11-16 15:03:05.268265,17.7,18.01
2018-11-17 15:03:05.268265,16.75,16.67
2018-11-18 15:03:05.268265,16.1,16.42
2018-11-19 15:03:05.268265,17.27,17.04
